Datetime,Open,High,Low,Close,Volume
2024-05-28 00:00:00+00:00,2352.35,2353.3,2350.6,2351.64,162
2024-05-28 01:00:00+00:00,2353.0299999999997,2356.15,2349.13,2354.6299999999997,160
2024-05-28 02:00:00+00:00,2355.1,2355.1,2351.0,2354.05,158
2024-05-28 03:00:00+00:00,2354.46,2354.46,2349.8999999999996,2350.8,159
2024-05-28 04:00:00+00:00,2350.98,2351.8,2349.5,2350.89,160
2024-05-28 05:00:00+00:00,2350.89,2353.43,2349.56,2350.23,159
2024-05-28 06:00:00+00:00,2349.79,2349.96,2341.31,2341.85,157
2024-05-28 07:00:00+00:00,2341.78,2344.6800000000003,2341.6,2344.2200000000003,157
2024-05-28 08:00:00+00:00,2343.8900000000003,2344.84,2339.9,2344.84,157
2024-05-28 09:00:00+00:00,2344.96,2344.96,2342.15,2344.0299999999997,157
2024-05-28 10:00:00+00:00,2343.64,2346.06,2343.13,2345.44,159
2024-05-28 11:00:00+00:00,2345.24,2348.2599999999998,2343.4900000000002,2347.4,157
2024-05-28 12:00:00+00:00,2347.88,2356.8900000000003,2345.2000000000003,2353.1800000000003,158
2024-05-28 13:00:00+00:00,2353.11,2363.41,2352.75,2354.03,155
2024-05-28 14:00:00+00:00,2351.97,2356.87,2348.11,2356.06,153
2024-05-28 15:00:00+00:00,2354.85,2361.7599999999998,2353.33,2360.3399999999997,157
2024-05-28 16:00:00+00:00,2360.13,2361.98,2355.1,2356.81,155
2024-05-28 17:00:00+00:00,2356.6,2359.61,2353.72,2356.96,159
2024-05-28 18:00:00+00:00,2356.6600000000003,2357.59,2352.84,2357.1800000000003,156
2024-05-28 19:00:00+00:00,2357.0,2359.94,2355.81,2357.9700000000003,154
2024-05-28 20:00:00+00:00,2358.08,2361.13,2357.7799999999997,2360.1,159
2024-05-28 21:00:00+00:00,2361.06,2361.1,2361.06,2361.1,2
2024-05-28 22:00:00+00:00,2361.3599999999997,2361.4,2357.2,2359.04,166
2024-05-28 23:00:00+00:00,2359.14,2360.4,2357.5,2359.94,167
2024-05-29 00:00:00+00:00,2359.59,2360.77,2356.5,2357.35,161
2024-05-29 01:00:00+00:00,2357.4700000000003,2359.23,2355.3,2356.44,158
2024-05-29 02:00:00+00:00,2356.26,2360.76,2354.24,2354.85,156
2024-05-29 03:00:00+00:00,2355.77,2358.79,2355.0,2357.91,158
2024-05-29 04:00:00+00:00,2358.1099999999997,2358.88,2356.2000000000003,2358.08,159
2024-05-29 05:00:00+00:00,2358.15,2361.0299999999997,2356.5699999999997,2356.7599999999998,163
2024-05-29 06:00:00+00:00,2356.44,2356.92,2351.2799999999997,2355.7000000000003,154
2024-05-29 07:00:00+00:00,2354.69,2355.9900000000002,2350.06,2350.06,155
2024-05-29 08:00:00+00:00,2351.11,2351.54,2344.8,2345.21,158
2024-05-29 09:00:00+00:00,2345.29,2345.94,2341.1,2345.94,160
2024-05-29 10:00:00+00:00,2345.1,2347.02,2343.18,2346.49,155
2024-05-29 11:00:00+00:00,2346.09,2346.56,2339.21,2341.15,156
2024-05-29 12:00:00+00:00,2341.35,2343.37,2334.8,2337.56,155
2024-05-29 13:00:00+00:00,2336.3,2346.54,2336.3,2345.88,151
2024-05-29 14:00:00+00:00,2346.27,2346.27,2341.62,2343.3399999999997,152
2024-05-29 15:00:00+00:00,2342.53,2343.0499999999997,2336.76,2338.96,160
2024-05-29 16:00:00+00:00,2338.65,2341.67,2335.5,2341.67,159
2024-05-29 17:00:00+00:00,2341.93,2344.1200000000003,2339.29,2343.4900000000002,153
2024-05-29 18:00:00+00:00,2343.56,2343.9900000000002,2338.14,2338.2400000000002,153
2024-05-29 19:00:00+00:00,2338.17,2339.18,2336.59,2336.59,157
2024-05-29 20:00:00+00:00,2336.52,2338.44,2335.6,2338.36,158
2024-05-29 21:00:00+00:00,2338.36,2338.36,2338.36,2338.36,1
2024-05-29 22:00:00+00:00,2338.04,2338.9700000000003,2336.0,2337.69,160
2024-05-29 23:00:00+00:00,2337.64,2338.9,2336.8,2338.59,161
2024-05-30 00:00:00+00:00,2338.11,2338.6400000000003,2333.41,2336.76,155
2024-05-30 01:00:00+00:00,2336.31,2339.55,2333.09,2334.18,158
2024-05-30 02:00:00+00:00,2333.67,2336.46,2328.2000000000003,2330.71,159
2024-05-30 03:00:00+00:00,2330.17,2334.62,2329.09,2334.39,161
2024-05-30 04:00:00+00:00,2334.31,2336.9,2333.5,2335.33,167
2024-05-30 05:00:00+00:00,2334.94,2335.58,2322.58,2325.0,158
2024-05-30 06:00:00+00:00,2324.92,2332.75,2323.8,2332.27,158
2024-05-30 07:00:00+00:00,2332.71,2337.4500000000003,2332.66,2334.2000000000003,156
2024-05-30 08:00:00+00:00,2334.5099999999998,2335.5899999999997,2331.1,2334.94,154
2024-05-30 09:00:00+00:00,2334.56,2337.75,2330.7999999999997,2333.08,154
2024-05-30 10:00:00+00:00,2333.06,2340.61,2330.64,2340.61,158
2024-05-30 11:00:00+00:00,2339.84,2340.37,2335.1,2335.7599999999998,165
2024-05-30 12:00:00+00:00,2335.4500000000003,2344.81,2332.39,2341.65,153
2024-05-30 13:00:00+00:00,2341.03,2347.92,2340.0,2347.04,157
2024-05-30 14:00:00+00:00,2349.08,2350.99,2342.83,2343.42,154
2024-05-30 15:00:00+00:00,2343.67,2345.45,2342.19,2343.85,157
2024-05-30 16:00:00+00:00,2344.0,2347.87,2340.8700000000003,2347.74,157
2024-05-30 17:00:00+00:00,2348.0099999999998,2348.41,2343.1099999999997,2344.5299999999997,155
2024-05-30 18:00:00+00:00,2344.33,2344.66,2341.2000000000003,2342.3199999999997,157
2024-05-30 19:00:00+00:00,2342.2,2342.39,2340.2599999999998,2341.67,155
2024-05-30 20:00:00+00:00,2341.37,2343.32,2341.2000000000003,2342.68,156
2024-05-30 21:00:00+00:00,2342.68,2342.68,2342.68,2342.68,1
2024-05-30 22:00:00+00:00,2344.37,2344.6499999999996,2341.7999999999997,2344.1,161
2024-05-30 23:00:00+00:00,2343.6,2346.0,2342.4,2343.7200000000003,163
2024-05-31 00:00:00+00:00,2343.23,2347.12,2342.56,2346.2,155
2024-05-31 01:00:00+00:00,2346.47,2347.17,2342.0,2346.21,155
2024-05-31 02:00:00+00:00,2346.52,2347.5099999999998,2341.7,2342.43,158
2024-05-31 03:00:00+00:00,2342.02,2343.46,2337.03,2343.46,154
2024-05-31 04:00:00+00:00,2343.4300000000003,2345.3,2340.3,2344.05,158
2024-05-31 05:00:00+00:00,2343.92,2344.5,2341.61,2342.29,161
2024-05-31 06:00:00+00:00,2342.21,2346.96,2342.21,2345.75,155
2024-05-31 07:00:00+00:00,2345.7200000000003,2345.7200000000003,2339.93,2340.1,157
2024-05-31 08:00:00+00:00,2340.14,2343.77,2340.06,2343.44,160
2024-05-31 09:00:00+00:00,2343.17,2344.33,2340.8,2342.04,156
2024-05-31 10:00:00+00:00,2341.77,2344.31,2340.9,2344.1,159
2024-05-31 11:00:00+00:00,2344.29,2344.6,2341.7999999999997,2343.62,159
2024-05-31 12:00:00+00:00,2343.77,2356.5,2342.57,2355.22,152
2024-05-31 13:00:00+00:00,2356.48,2359.33,2343.98,2347.62,152
2024-05-31 14:00:00+00:00,2348.35,2348.35,2334.6,2334.94,152
2024-05-31 15:00:00+00:00,2334.5499999999997,2335.88,2328.15,2330.44,156
2024-05-31 16:00:00+00:00,2330.21,2336.46,2330.17,2332.9900000000002,151
2024-05-31 17:00:00+00:00,2332.65,2333.61,2324.0,2325.86,158
2024-05-31 18:00:00+00:00,2326.24,2327.07,2322.69,2322.77,153
2024-05-31 19:00:00+00:00,2322.84,2327.85,2320.38,2327.58,154
2024-05-31 20:00:00+00:00,2327.51,2330.38,2325.72,2325.76,156
2024-06-02 21:00:00+00:00,2325.76,2326.9500000000003,2325.76,2326.9500000000003,2
2024-06-02 22:00:00+00:00,2328.77,2329.1200000000003,2322.7,2326.56,132
2024-06-02 23:00:00+00:00,2326.25,2326.58,2323.9,2325.5499999999997,135
2024-06-03 00:00:00+00:00,2326.04,2327.27,2323.5,2327.1800000000003,163
2024-06-03 01:00:00+00:00,2327.69,2330.94,2326.0,2330.69,162
2024-06-03 02:00:00+00:00,2330.78,2330.86,2325.53,2326.45,156
2024-06-03 03:00:00+00:00,2325.89,2327.9,2321.06,2321.27,160
2024-06-03 04:00:00+00:00,2320.1,2322.3900000000003,2319.94,2321.0,159
2024-06-03 05:00:00+00:00,2321.21,2323.39,2316.06,2320.02,157
2024-06-03 06:00:00+00:00,2319.92,2322.68,2314.85,2322.09,158
2024-06-03 07:00:00+00:00,2322.51,2328.3,2321.6099999999997,2325.94,152
2024-06-03 08:00:00+00:00,2325.34,2328.31,2324.6,2325.21,157
2024-06-03 09:00:00+00:00,2325.56,2328.46,2324.44,2327.69,156
2024-06-03 10:00:00+00:00,2328.46,2331.61,2326.22,2330.8300000000004,155
2024-06-03 11:00:00+00:00,2331.12,2332.11,2329.0,2329.96,156
2024-06-03 12:00:00+00:00,2328.6600000000003,2334.12,2325.7799999999997,2333.99,156
2024-06-03 13:00:00+00:00,2334.56,2336.42,2330.0499999999997,2332.85,157
2024-06-03 14:00:00+00:00,2341.15,2345.03,2332.85,2341.6299999999997,149
2024-06-03 15:00:00+00:00,2340.79,2344.04,2335.78,2342.7000000000003,154
2024-06-03 16:00:00+00:00,2342.89,2349.6699999999996,2341.37,2349.6699999999996,153
