time,open,high,low,close,HTF MA,HTF MA
1766707200,4495.315,4507.215,4492.27,4507.08,4478.852799999996,4467.426597482222
1766709000,4507.055,4518.11,4504.275,4517.97,4480.437799999996,4469.408691698605
1766710800,4517.965,4531.515,4506.76,4510.18,4480.437799999996,4469.408691698605
1766712600,4510.21,4515.805,4497.655,4504.045,4481.748499999996,4470.7669782986595
1766714400,4504.02,4509.92,4498.335,4502.06,4481.748499999996,4470.7669782986595
1766716200,4502.025,4508.975,4492.21,4508.95,4483.218199999996,4472.264351698712
1766718000,4508.955,4513.545,4501.305,4503.08,4483.218199999996,4472.264351698712
1766719800,4503.275,4505.975,4497.585,4501.845,4484.581299999996,4473.424377122292
1766721600,4501.84,4510.365,4500.54,4509.655,4484.581299999996,4473.424377122292
1766723400,4509.605,4511.855,4505.755,4509.19,4485.990799999996,4474.826950568477
1766725200,4509.185,4511.62,4506.13,4507.295,4485.990799999996,4474.826950568477
1766727000,4507.315,4514.98,4507.26,4509.82,4487.312399999996,4476.199227016772
1766728800,4509.875,4518.875,4509.01,4518.545,4487.312399999996,4476.199227016772
1766730600,4518.565,4519.55,4508.045,4511.58,4488.341099999996,4477.586708310232
1766732400,4511.63,4515.795,4508.135,4509.435,4488.341099999996,4477.586708310232
1766734200,4509.48,4513.13,4507.435,4511.05,4489.150099999996,4478.8989942588505
1766736000,4511.21,4517.525,4509.735,4515.17,4489.150099999996,4478.8989942588505
1766737800,4515.175,4519.765,4513.315,4518.99,4489.796399999996,4480.471190562425
1766739600,4519.02,4520.7,4515.22,4517.485,4489.796399999996,4480.471190562425
1766741400,4517.48,4518.41,4512.005,4512.83,4490.183399999995,4481.740163481546
1766743200,4512.795,4523.75,4512.155,4520.635,4490.183399999995,4481.740163481546
1766745000,4520.68,4522.205,4511.255,4514.47,4490.738299999996,4483.02368648227
1766746800,4514.48,4515.28,4503.395,4505.445,4490.738299999996,4483.02368648227
1766748600,4505.48,4509.98,4502.91,4509.945,4491.285499999995,4484.079424267279
1766750400,4509.915,4512.825,4507.075,4512.1,4491.285499999995,4484.079424267279
1766752200,4512.125,4515.17,4506.785,4508.93,4491.957399999996,4485.053956648954
1766754000,4508.885,4519.91,4503.705,4517.955,4491.957399999996,4485.053956648954
1766755800,4517.92,4528.885,4515.17,4525.195,4492.828899999996,4486.62811521174
1766757600,4525.19,4530.265,4522.31,4529.54,4492.828899999996,4486.62811521174
1766759400,4529.57,4533.235,4512.795,4521.16,4493.514999999996,4487.982306772064
1766761200,4521.155,4533.99,4519.64,4533.225,4493.514999999996,4487.982306772064
1766763000,4533.27,4547.38,4531.82,4546.495,4494.643799999995,4490.2769221927665
1766764800,4546.54,4550.15,4534.775,4546.03,4494.643799999995,4490.2769221927665
1766766600,4546.035,4546.54,4531.34,4536.33,4495.760399999996,4492.082925244031
1766768400,4536.325,4537.65,4516.82,4518.12,4495.760399999996,4492.082925244031
1766770200,4518.13,4524.905,4510.025,4519.07,4496.453799999996,4493.141241901128
1766772000,4519.055,4524.7,4514.705,4519.145,4496.453799999996,4493.141241901128
1766773800,4519.11,4532.785,4516.13,4531.155,4497.203799999996,4494.631977512848
1766775600,4531.22,4535.795,4524.91,4529.785,4497.203799999996,4494.631977512848
1766777400,4529.695,4530.28,4519.925,4523.81,4497.951799999995,4495.776213688814
1766779200,4523.82,4535.74,4521.685,4523.795,4497.951799999995,4495.776213688814
1766781000,4523.7,4533.4,4522.665,4531.05,4498.985599999995,4497.159499426508
1766782800,4530.985,4533.14,4527.205,4531.585,4498.985599999995,4497.159499426508
1766784600,4531.555,4534.825,4529.37,4533.21,4500.714899999995,4498.573244547037
1766962800,4542.66,4548.35,4523.05,4536.06,4500.714899999995,4498.573244547037
1766964600,4536.07,4540.31,4525.79,4527.08,4502.0885999999955,4499.691156525584
1766966400,4527.135,4527.98,4481.825,4486.75,4502.0885999999955,4499.691156525584
1766968200,4486.705,4507.1,4472.25,4497.3,4502.546999999996,4499.5973856814435
1766970000,4497.305,4517.59,4492.375,4499.44,4502.546999999996,4499.5973856814435
1766971800,4499.435,4507.85,4492.295,4497.325,4503.0341999999955,4499.508272517465
1766973600,4497.325,4514.49,4496.45,4512.635,4503.0341999999955,4499.508272517465
1766975400,4512.63,4516.02,4508.935,4512.425,4503.588199999996,4500.0148108501135
1766977200,4512.465,4518.955,4509.445,4512.865,4503.588199999996,4500.0148108501135
1766979000,4512.91,4520.61,4512.85,4516.67,4504.106699999996,4500.667955522658
1766980800,4516.48,4517.14,4508.005,4514.335,4504.106699999996,4500.667955522658
1766982600,4514.34,4519.74,4513.135,4515.825,4504.473199999996,4501.2623494237305
1766984400,4515.66,4515.88,4510.02,4514.045,4504.473199999996,4501.2623494237305
1766986200,4514.045,4519.595,4504.925,4506.665,4504.9154999999955,4501.47421807378
1766988000,4506.545,4510.74,4489.165,4490.71,4504.9154999999955,4501.47421807378
1766989800,4490.775,4497.915,4471.325,4475.105,4504.349799999996,4500.440131090495
1766991600,4475.05,4481.685,4445.115,4471.48,4504.349799999996,4500.440131090495
1766993400,4471.405,4479.765,4470.205,4474.775,4503.603399999996,4499.433655361456
1766995200,4474.86,4488.6,4466.345,4480.045,4503.603399999996,4499.433655361456
1766997000,4480.055,4480.71,4452.68,4461.035,4502.447299999996,4497.927825739438
1766998800,4461.08,4469.03,4459.27,4465.875,4502.447299999996,4497.927825739438
1767000600,4465.875,4476.545,4460.385,4472.18,4502.329699999997,4496.918107082989
1767002400,4472.165,4474.68,4462.605,4462.73,4502.329699999997,4496.918107082989
1767004200,4462.705,4463.94,4456.935,4460.935,4501.684399999996,4495.50700484444
1767006000,4460.93,4468.02,4455.89,4465.385,4501.684399999996,4495.50700484444
1767007800,4465.37,4465.98,4434.12,4446.885,4500.635699999996,4493.600259556423
1767009600,4446.995,4457.26,4445.75,4456.895,4500.635699999996,4493.600259556423
1767011400,4456.905,4464.985,4454.9,4464.415,4500.151099999996,4492.455739573818
1767013200,4464.41,4467.7,4445.575,4451.86,4500.151099999996,4492.455739573818
1767015000,4451.885,4455.05,4407.145,4421.735,4498.710199999996,4489.68237723759
1767016800,4421.665,4421.665,4386.365,4389.945,4498.710199999996,4489.68237723759
1767018600,4389.96,4390.34,4356.765,4360.275,4496.234699999996,4484.607578130233
1767020400,4360.38,4360.61,4302.11,4319.615,4496.234699999996,4484.607578130233
1767022200,4319.305,4339.975,4316.85,4325.455,4493.093699999997,4478.366300556499
1767024000,4325.42,4342.805,4323.575,4334.425,4493.093699999997,4478.366300556499
1767025800,4334.33,4347.435,4329.025,4341.59,4490.027599999996,4473.002524064087
1767027600,4341.73,4343.34,4322.81,4329.37,4490.027599999996,4473.002524064087
1767029400,4329.395,4330.09,4315.015,4328.255,4486.798799999996,4467.326150571378
1767031200,4328.35,4334.86,4322.83,4327.95,4486.798799999996,4467.326150571378
1767033000,4327.925,4334.22,4326.23,4331.38,4483.590999999996,4461.9949289803435
1767034800,4331.39,4336.58,4327.615,4330.575,4483.590999999996,4461.9949289803435
1767036600,4330.82,4337.9,4330.24,4336.925,4480.514199999995,4457.090225883075
1767038400,4336.88,4344.695,4336.585,4340.89,4480.514199999995,4457.090225883075
1767040200,4340.885,4341.565,4325.735,4334.76,4477.443599999996,4452.292962122954
1767042000,4334.97,4339.64,4328.495,4331.765,4477.443599999996,4452.292962122954
1767043800,4331.755,4333.15,4327.765,4332.56,4474.795299999995,4447.597551843623
1767049200,4341.72,4347.59,4323.42,4334.065,4474.795299999995,4447.597551843623
1767051000,4334.09,4347.235,4331.205,4345.945,4472.5404999999955,4443.6111772615195
1767052800,4345.945,4350.855,4338.26,4349.265,4472.5404999999955,4443.6111772615195
1767054600,4349.405,4349.405,4334.62,4339.995,4469.802999999996,4439.547797761068
1767056400,4339.975,4343.39,4324.65,4336.71,4469.802999999996,4439.547797761068
1767058200,4336.705,4360.405,4331.935,4360.37,4467.395499999995,4436.442786084163
1767060000,4360.36,4362.165,4351.85,4354.86,4467.395499999995,4436.442786084163
1767061800,4354.915,4364.93,4348.805,4362.75,4465.062199999995,4433.552872904393
1767063600,4362.73,4369.19,4357.205,4368.16,4465.062199999995,4433.552872904393
1767065400,4368.195,4368.995,4356.41,4359.305,4462.340199999995,4430.641191614024
1767067200,4359.265,4365.89,4357.635,4363.255,4462.340199999995,4430.641191614024
1767069000,4363.25,4370.125,4362.34,4363.595,4459.2526999999955,4428.011929197788
1767070800,4363.735,4376.445,4358.925,4372.465,4459.2526999999955,4428.011929197788
1767072600,4372.41,4380.23,4372.11,4377.585,4456.7234999999955,4426.034402562581
1767074400,4377.535,4378.56,4364.11,4366.505,4456.7234999999955,4426.034402562581
1767076200,4366.51,4369.945,4360.055,4364.665,4453.837799999996,4423.627759324832
1767078000,4364.685,4372.58,4359.085,4368.335,4453.837799999996,4423.627759324832
1767079800,4368.34,4383.445,4368.255,4372.42,4451.249299999995,4421.619611900329
1767081600,4372.51,4373.875,4352.01,4353.665,4451.249299999995,4421.619611900329
1767083400,4353.7,4366.485,4350.49,4365.085,4448.367199999996,4419.402568296395
1767085200,4365.045,4376.785,4364.3,4368.595,4448.367199999996,4419.402568296395
1767087000,4368.59,4374.13,4367.47,4372.345,4445.617699999995,4417.557173461242
1767088800,4372.28,4383.035,4368.01,4382.425,4445.617699999995,4417.557173461242
1767090600,4382.365,4391.91,4378.73,4384.88,4443.083699999996,4416.275715678448
1767092400,4385.13,4390.535,4385.13,4389.12,4443.083699999996,4416.275715678448
1767094200,4389.135,4389.585,4381.365,4384.38,4440.550299999995,4415.024903298901
1767096000,4384.405,4399.505,4383.5,4393.755,4440.550299999995,4415.024903298901
1767097800,4393.73,4402.85,4393.005,4401.24,4438.195299999996,4414.484318855807
1767099600,4401.265,4404.375,4390.115,4393.755,4438.195299999996,4414.484318855807
1767101400,4393.815,4393.865,4376.27,4388.55,4435.709699999996,4413.467286743815
1767103200,4388.565,4391.415,4381.06,4390.755,4435.709699999996,4413.467286743815
1767105000,4390.765,4392.34,4355.865,4366.11,4432.742499999996,4411.610138244057
1767106800,4366.095,4377.54,4360.975,4366.415,4432.742499999996,4411.610138244057
1767108600,4366.45,4374.78,4359.665,4365.52,4429.853999999996,4409.80268184233
1767110400,4365.485,4371.825,4355.145,4369.135,4429.853999999996,4409.80268184233
1767112200,4369.18,4379.955,4362.335,4377.78,4427.230999999996,4408.5468903975325
1767114000,4377.745,4382.125,4368.58,4375.075,4427.230999999996,4408.5468903975325
1767115800,4375.1,4376.43,4364.27,4370.32,4424.133499999995,4407.047796656453
1767117600,4370.325,4378.865,4366.255,4371.18,4424.133499999995,4407.047796656453
1767119400,4371.2,4371.39,4362.735,4364.84,4421.007099999995,4405.392588944435
1767121200,4364.845,4368.07,4363.53,4366.195,4421.007099999995,4405.392588944435
1767123000,4366.21,4366.73,4337.29,4348.82,4417.053599999996,4403.174056044653
1767124800,4348.87,4353.1,4338.36,4350.595,4417.053599999996,4403.174056044653
1767126600,4350.565,4355.69,4337.955,4341.83,4413.163599999995,4400.768406788
1767128400,4342.01,4350.665,4341.01,4346.665,4413.163599999995,4400.768406788
