time,open,high,low,close,HTF MA,HTF MA
1777878000,4588.95,4593.565,4578.215,4579.255,4609.012899999993,4605.879895918745
1777881600,4579.245,4581.625,4573.85,4577.27,4609.717299999993,4604.75793921605
1777885200,4577.245,4584.825,4572.095,4575.64,4609.976299999994,4603.616059246793
1777888800,4575.645,4576.03,4526.09,4562.575,4609.434599999994,4602.006605942997
1777892400,4562.545,4570.91,4551.515,4560.515,4608.676099999993,4600.379484141311
1777896000,4560.395,4579.44,4559.295,4568.49,4607.718699999994,4599.128916135769
1777899600,4568.525,4575.945,4555.205,4564.14,4606.496899999994,4597.756801777504
1777903200,4564.16,4583.38,4553.44,4561.625,4604.9342999999935,4596.3398683744645
1777906800,4561.74,4566.2,4513.635,4521.83,4602.765699999993,4593.4179127519365
1777910400,4521.775,4527.045,4501.035,4510.695,4600.187399999993,4590.173876957743
1777914000,4510.74,4531.715,4510.74,4522.48,4598.413299999994,4587.519215116263
1777917600,4522.525,4525.4,4509.96,4516.4,4596.348899999994,4584.730226288174
1777921200,4516.345,4527.265,4511.425,4517.89,4594.400699999994,4582.10904094354
1777924800,4517.84,4524.175,4512.005,4524.115,4592.728099999993,4579.834764828107
1777932000,4520.775,4522.92,4515.59,4517.395,4590.738099999993,4577.386146599553
1777935600,4517.39,4521.59,4516.125,4519.155,4588.668499999993,4575.102572223101
1777939200,4519.2,4530.475,4513.655,4529.755,4586.920199999993,4573.324236057489
1777942800,4529.63,4542.13,4525.47,4541.04,4585.299699999993,4572.058187584646
1777946400,4541.145,4546.94,4534.775,4538.955,4583.473499999994,4570.760023365639
1777950000,4538.875,4542.82,4532.465,4534.64,4581.6325999999935,4569.343551861105
1777953600,4534.635,4536.71,4528.03,4533.67,4579.907399999994,4567.9445890430225
1777957200,4533.625,4552,4531.47,4545.945,4578.405899999993,4567.081860060943
1777960800,4545.95,4552.02,4533.9,4548.34,4576.988399999993,4566.346885156592
1777964400,4548.365,4558.465,4543.42,4545.825,4575.370199999994,4565.54210534653
1777968000,4545.815,4559.57,4545.69,4558.375,4574.352399999993,4565.261042391764
1777971600,4558.36,4560.445,4550.985,4556.515,4573.379099999994,4564.918060337185
1777975200,4556.53,4557.155,4540.13,4543.77,4572.355999999993,4564.088724637688
1777978800,4543.755,4564.87,4539.96,4562.99,4572.050799999994,4564.045637396995
1777982400,4562.985,4574.595,4554.195,4564.41,4571.9544999999935,4564.059926126524
1777986000,4564.42,4585.205,4564.42,4579.47,4572.2831999999935,4564.664242749013
1777989600,4579.57,4586.605,4565.985,4582.39,4572.589899999994,4565.359370484346
1777993200,4582.44,4583.85,4568.43,4568.685,4572.386299999993,4565.489787328097
1777996800,4568.655,4569.125,4553.77,4561.295,4571.783499999993,4565.32528586425
1778000400,4561.28,4562.79,4553.355,4559.94,4570.466899999994,4565.114098183299
1778004000,4559.975,4565.83,4557.55,4560.965,4569.039999999993,4564.9513884506205
1778007600,4561.095,4561.47,4551.625,4555.26,4567.280199999993,4564.571334001576
1778011200,4555.14,4560.18,4554.23,4557.535,4565.654699999993,4564.295399334848
1778018400,4552.07,4577.46,4546.36,4573.51,4564.535099999993,4564.656756223678
1778022000,4573.42,4596,4569.565,4593.87,4563.9247999999925,4565.8023736266705
1778025600,4593.735,4619.97,4588.33,4618.8,4564.082399999992,4567.880711915821
1778029200,4618.645,4628.915,4609.63,4626.225,4564.330199999993,4570.16872321324
1778032800,4626.2,4642.195,4625.555,4640.95,4564.769199999992,4572.944459557819
1778036400,4640.925,4652.13,4638.67,4643.65,4565.362899999993,4575.717225849669
1778040000,4643.645,4653.585,4643.455,4648.815,4566.075799999992,4578.583805228113
1778043600,4648.82,4663.95,4644.765,4663.22,4567.075099999993,4581.902871689756
1778047200,4663.21,4669.97,4657.07,4669.455,4568.342899999992,4585.336288486235
1778050800,4669.46,4681.905,4657.47,4681.36,4569.663799999992,4589.101924231873
1778054400,4681.325,4702.965,4671.655,4700.58,4571.551299999992,4593.473613477682
1778058000,4700.63,4708.7,4689.08,4701.725,4573.607399999992,4597.718765890322
1778061600,4701.73,4723.14,4695.705,4718.005,4576.188099999992,4602.435873110309
1778065200,4717.98,4721.32,4690.98,4691.99,4578.442799999992,4605.947799655003
1778068800,4691.995,4693.1,4660.435,4683.29,4580.563199999991,4608.9808271195125
1778072400,4683.325,4707.82,4669.02,4702.13,4583.092999999992,4612.633735859924
1778076000,4702.13,4717.625,4697.71,4703.205,4585.905599999992,4616.185550139927
1778079600,4703.17,4705.915,4687.79,4687.79,4588.451099999992,4618.993567781498
1778083200,4687.75,4692.19,4679.705,4683.21,4590.745499999992,4621.511859241047
1778086800,4683.205,4688.14,4679.145,4684.27,4593.148099999992,4623.9729628002215
1778090400,4684.275,4690.62,4682.125,4686.13,4595.638199999992,4626.410493670801
1778094000,4686.14,4700.235,4686.14,4692.48,4599.051199999992,4629.001454703319
1778097600,4692.455,4699.63,4685.26,4690.91,4602.655499999993,4631.429240793384
1778104800,4690.165,4699.935,4690.165,4695.05,4606.1068999999925,4633.924172526978
1778108400,4694.99,4699.59,4690.355,4699.055,4609.759999999992,4636.478322623959
1778112000,4698.995,4701.545,4685.655,4688.855,4613.179299999992,4638.532309972039
1778115600,4688.86,4721.53,4685.275,4714.925,4616.995499999992,4641.528101737841
1778119200,4714.93,4718.745,4700.165,4707.385,4620.795299999992,4644.1107251991025
1778122800,4707.295,4709.845,4699.12,4699.38,4624.399799999992,4646.278147740314
1778126400,4699.425,4701.11,4692.505,4696.48,4627.734299999992,4648.246847828929
1778130000,4696.43,4706.81,4694.91,4701.315,4630.939799999992,4650.327951835638
1778133600,4701.32,4750.01,4701.29,4739.355,4634.947799999992,4653.819208626397
1778137200,4739.37,4750.66,4731.53,4743.28,4639.120599999992,4657.327474954774
1778140800,4743.265,4753.435,4730.875,4731.08,4643.068799999992,4660.2197308389
1778144400,4731.11,4739.515,4721.84,4729.255,4646.7349999999915,4662.926996296198
1778148000,4729.255,4739.84,4726.77,4735.795,4650.4840999999915,4665.784565068896
1778151600,4735.93,4743.805,4727.305,4742.845,4654.424499999991,4668.806542909331
1778155200,4742.965,4752.69,4733.185,4750.195,4658.260899999991,4671.998247108965
1778158800,4750.235,4758.165,4731.38,4746.495,4662.060499999991,4674.91968839881
1778162400,4746.245,4763.58,4741.28,4762.885,4666.4427999999925,4678.369308461602
1778166000,4762.895,4764.905,4726.43,4729.305,4669.769099999992,4680.366786561147
