Datetime,Open,High,Low,Close,Volume
2025-04-23 08:00:00+00:00,3318.8300000000004,3319.6800000000003,3305.8599999999997,3305.8599999999997,38
2025-04-23 08:15:00+00:00,3306.6200000000003,3316.39,3306.48,3315.2300000000005,37
2025-04-23 08:30:00+00:00,3315.1699999999996,3318.57,3314.33,3316.9399999999996,38
2025-04-23 08:45:00+00:00,3318.6499999999996,3321.1800000000003,3316.89,3321.1800000000003,37
2025-04-23 09:00:00+00:00,3320.96,3332.31,3320.26,3331.61,36
2025-04-23 09:15:00+00:00,3331.41,3339.5800000000004,3329.96,3335.0599999999995,38
2025-04-23 09:30:00+00:00,3334.7900000000004,3336.8999999999996,3327.3,3331.3100000000004,40
2025-04-23 09:45:00+00:00,3331.06,3331.06,3317.32,3317.3300000000004,38
2025-04-23 10:00:00+00:00,3319.08,3330.0600000000004,3316.7400000000002,3328.67,38
2025-04-23 10:15:00+00:00,3327.75,3333.9900000000002,3325.9399999999996,3333.9900000000002,37
2025-04-23 10:30:00+00:00,3335.2599999999998,3335.2599999999998,3327.47,3329.9,40
2025-04-23 10:45:00+00:00,3328.64,3331.81,3325.43,3329.78,39
2025-04-23 11:00:00+00:00,3327.1600000000003,3331.4599999999996,3322.51,3326.41,38
2025-04-23 11:15:00+00:00,3331.2599999999998,3338.58,3330.38,3336.8299999999995,35
2025-04-23 11:30:00+00:00,3336.03,3336.66,3332.59,3333.67,38
2025-04-23 11:45:00+00:00,3334.1800000000003,3334.1800000000003,3322.8300000000004,3325.75,37
2025-04-23 12:00:00+00:00,3324.49,3325.0299999999997,3314.3,3314.3100000000004,38
2025-04-23 12:15:00+00:00,3317.6,3332.2999999999997,3315.6800000000003,3330.11,39
2025-04-23 12:30:00+00:00,3328.7500000000005,3328.7500000000005,3319.0499999999997,3321.9399999999996,39
2025-04-23 12:45:00+00:00,3319.14,3320.32,3311.9900000000002,3312.25,39
2025-04-23 13:00:00+00:00,3309.5200000000004,3312.62,3304.9100000000003,3309.5299999999997,36
2025-04-23 13:15:00+00:00,3305.38,3308.9399999999996,3298.5099999999998,3302.2200000000003,38
2025-04-23 13:30:00+00:00,3297.42,3303.64,3284.81,3290.26,33
2025-04-23 13:45:00+00:00,3286.4800000000005,3293.7000000000003,3272.18,3276.4399999999996,37
2025-04-23 14:00:00+00:00,3275.36,3275.36,3256.16,3268.28,38
2025-04-23 14:15:00+00:00,3269.39,3281.77,3263.88,3274.5399999999995,34
2025-04-23 14:30:00+00:00,3275.9700000000003,3286.68,3273.01,3286.68,38
2025-04-23 14:45:00+00:00,3287.9900000000002,3295.53,3282.6099999999997,3287.81,39
2025-04-23 15:00:00+00:00,3286.31,3291.35,3278.68,3278.68,39
2025-04-23 15:15:00+00:00,3276.02,3283.22,3270.4500000000003,3276.81,39
2025-04-23 15:30:00+00:00,3277.0299999999997,3280.06,3271.7799999999997,3280.06,39
2025-04-23 15:45:00+00:00,3280.63,3287.23,3277.2999999999997,3281.19,39
2025-04-23 16:00:00+00:00,3280.82,3288.63,3279.3399999999997,3287.9399999999996,37
2025-04-23 16:15:00+00:00,3287.95,3293.7099999999996,3287.31,3292.21,39
2025-04-23 16:30:00+00:00,3291.8799999999997,3298.9900000000002,3289.82,3298.09,40
2025-04-23 16:45:00+00:00,3297.0099999999998,3304.11,3296.6,3296.6,38
2025-04-23 17:00:00+00:00,3295.7200000000003,3300.23,3289.94,3289.94,39
2025-04-23 17:15:00+00:00,3288.6,3291.19,3281.72,3281.72,36
2025-04-23 17:30:00+00:00,3281.15,3284.2,3278.25,3283.48,39
2025-04-23 17:45:00+00:00,3282.53,3283.63,3280.1899999999996,3281.24,39
2025-04-23 18:00:00+00:00,3280.93,3285.65,3278.0,3285.65,39
2025-04-23 18:15:00+00:00,3284.81,3286.27,3279.6099999999997,3280.3799999999997,38
2025-04-23 18:30:00+00:00,3280.0699999999997,3281.54,3277.8999999999996,3280.1600000000003,38
2025-04-23 18:45:00+00:00,3280.75,3283.44,3279.2400000000002,3282.46,35
2025-04-23 19:00:00+00:00,3282.6899999999996,3291.7200000000003,3282.46,3289.8299999999995,37
2025-04-23 19:15:00+00:00,3288.9100000000003,3296.04,3288.9100000000003,3295.78,32
2025-04-23 19:30:00+00:00,3294.83,3295.78,3290.84,3295.01,39
2025-04-23 19:45:00+00:00,3296.47,3296.56,3290.0,3293.18,40
2025-04-23 20:00:00+00:00,3293.15,3295.18,3292.03,3293.23,39
2025-04-23 20:15:00+00:00,3293.8,3294.66,3289.99,3289.99,39
2025-04-23 20:30:00+00:00,3289.81,3289.81,3284.3999999999996,3288.41,39
2025-04-23 20:45:00+00:00,3288.9100000000003,3289.58,3286.9300000000003,3287.84,38
2025-04-23 21:00:00+00:00,3287.84,3287.84,3287.84,3287.84,1
2025-04-23 22:00:00+00:00,3294.2299999999996,3310.8900000000003,3288.0699999999997,3309.93,38
2025-04-23 22:15:00+00:00,3309.77,3310.8399999999997,3304.9999999999995,3310.2499999999995,39
2025-04-23 22:30:00+00:00,3309.0699999999997,3315.53,3308.9700000000003,3314.0,39
2025-04-23 22:45:00+00:00,3313.42,3314.1000000000004,3307.4,3308.7599999999998,43
2025-04-23 23:00:00+00:00,3308.52,3311.09,3308.0,3310.3700000000003,43
2025-04-23 23:15:00+00:00,3310.8399999999997,3311.72,3308.2999999999997,3311.0800000000004,45
2025-04-23 23:30:00+00:00,3311.24,3313.51,3310.63,3311.4700000000003,40
2025-04-23 23:45:00+00:00,3310.76,3316.38,3310.76,3315.5699999999997,42
2025-04-24 00:00:00+00:00,3313.5499999999997,3320.5099999999998,3313.31,3320.5099999999998,39
2025-04-24 00:15:00+00:00,3319.59,3334.11,3319.13,3333.7599999999998,35
2025-04-24 00:30:00+00:00,3335.17,3337.9900000000002,3330.16,3332.2999999999997,39
2025-04-24 00:45:00+00:00,3333.31,3334.53,3329.35,3331.72,38
2025-04-24 01:00:00+00:00,3336.3199999999997,3347.0099999999998,3332.8,3347.0099999999998,37
2025-04-24 01:15:00+00:00,3347.9700000000003,3360.77,3344.48,3359.44,36
2025-04-24 01:30:00+00:00,3360.51,3365.42,3356.14,3361.54,38
2025-04-24 01:45:00+00:00,3363.49,3363.8199999999997,3348.66,3357.17,37
2025-04-24 02:00:00+00:00,3358.92,3362.5099999999998,3353.41,3356.3,37
2025-04-24 02:15:00+00:00,3358.2999999999997,3358.2999999999997,3350.1,3352.99,39
2025-04-24 02:30:00+00:00,3353.5000000000005,3354.9,3336.25,3341.2299999999996,38
2025-04-24 02:45:00+00:00,3342.77,3344.0,3338.7900000000004,3342.01,39
2025-04-24 03:00:00+00:00,3341.71,3342.81,3330.7999999999997,3333.8,41
2025-04-24 03:15:00+00:00,3333.2899999999995,3337.04,3326.36,3329.9300000000003,40
2025-04-24 03:30:00+00:00,3328.55,3329.97,3321.46,3326.57,40
2025-04-24 03:45:00+00:00,3326.22,3329.0299999999997,3326.22,3327.15,39
2025-04-24 04:00:00+00:00,3328.2,3330.5499999999997,3326.27,3330.42,39
2025-04-24 04:15:00+00:00,3328.6299999999997,3329.6600000000003,3325.7,3328.55,40
2025-04-24 04:30:00+00:00,3327.66,3330.41,3327.3100000000004,3327.47,40
2025-04-24 04:45:00+00:00,3327.75,3329.35,3325.75,3325.75,39
2025-04-24 05:00:00+00:00,3325.2999999999997,3327.98,3323.66,3325.75,40
2025-04-24 05:15:00+00:00,3326.42,3327.27,3322.51,3324.56,40
2025-04-24 05:30:00+00:00,3321.96,3334.49,3321.96,3331.0099999999998,38
2025-04-24 05:45:00+00:00,3331.9700000000003,3333.6000000000004,3322.5299999999997,3323.52,40
2025-04-24 06:00:00+00:00,3320.56,3327.1299999999997,3320.3599999999997,3325.7200000000003,38
2025-04-24 06:15:00+00:00,3323.18,3324.9300000000003,3315.13,3319.64,36
2025-04-24 06:30:00+00:00,3319.88,3320.67,3317.37,3318.3700000000003,39
2025-04-24 06:45:00+00:00,3320.0200000000004,3327.55,3319.15,3323.0499999999997,36
2025-04-24 07:00:00+00:00,3325.34,3338.51,3323.9600000000005,3337.13,40
2025-04-24 07:15:00+00:00,3337.98,3337.98,3327.27,3327.28,37
2025-04-24 07:30:00+00:00,3329.6099999999997,3329.92,3323.99,3329.64,38
2025-04-24 07:45:00+00:00,3326.49,3336.13,3326.49,3333.27,36
2025-04-24 08:00:00+00:00,3333.12,3333.6899999999996,3330.47,3332.0,39
2025-04-24 08:15:00+00:00,3332.25,3334.07,3327.7400000000002,3332.39,37
2025-04-24 08:30:00+00:00,3332.71,3338.22,3331.7799999999997,3337.85,39
2025-04-24 08:45:00+00:00,3337.25,3340.48,3335.47,3335.47,39
2025-04-24 09:00:00+00:00,3336.34,3341.06,3335.57,3336.8,38
2025-04-24 09:15:00+00:00,3337.12,3338.68,3335.04,3335.21,36
2025-04-24 09:30:00+00:00,3335.75,3335.75,3328.45,3329.74,38
2025-04-24 09:45:00+00:00,3330.6400000000003,3335.91,3325.9300000000003,3335.6,39
2025-04-24 10:00:00+00:00,3336.14,3336.14,3332.36,3332.66,38
2025-04-24 10:15:00+00:00,3333.13,3333.13,3326.8500000000004,3330.41,38
2025-04-24 10:30:00+00:00,3330.1,3331.45,3327.2400000000002,3329.7599999999998,39
2025-04-24 10:45:00+00:00,3329.78,3333.43,3326.6,3329.31,36
