time,open,high,low,close,HTF MA,HTF EMA
1602838800,1909.914,1914.046,1905.416,1907.046,1905.2613291794523,1904.7647799982237
1602853200,1907.046,1910.473,1897.878,1903.056,1904.773510371039,1904.6545361273706
1602867600,1903.056,1904.704,1897.987,1899.33,1903.9046403673972,1904.3110176675402
1603054800,1899.33,1903.158,1898.792,1901.3,1903.379163570221,1904.1167584631828
1603069200,1901.3,1903.44,1897.166,1903.024,1903.0729623897123,1904.046257917171
1603083600,1903.024,1912.39,1902.578,1911.476,1904.577612426743,1904.5255961160633
1603098000,1911.476,1918.54,1909.319,1911.954,1906.3870038914101,1905.004847979543
1603112400,1911.954,1912.46,1902.933,1909.828,1906.9020697821927,1905.316019077637
1603126800,1909.828,1910.464,1900.694,1904.4,1906.1079150139726,1905.2569210726283
1603141200,1904.4,1905.247,1901.768,1903.446,1905.6127739007009,1905.1400874550393
1603155600,1903.446,1904.246,1894.605,1901.371,1904.3385739482499,1904.8969205224562
1603170000,1901.371,1904.174,1898.929,1901.76,1903.6836702995297,1904.6945385532654
1603184400,1901.76,1908.248,1900.368,1905.305,1904.1262912625937,1904.733923162732
1603198800,1905.305,1912.344,1897.738,1908.866,1904.9512116026583,1905.0005087651364
1603213200,1908.866,1914.125,1906.724,1907.169,1906.1339073908875,1905.14041142545
1603227600,1907.169,1915.686,1907.169,1914.604,1907.2437687676265,1905.750965527034
1603242000,1914.604,1920.483,1913.658,1919.077,1909.69585122562,1906.61070968658
1603256400,1919.077,1922.848,1915.089,1915.688,1911.5499854477675,1907.196341319704
1603270800,1915.688,1926.384,1914.631,1924.928,1913.342817236947,1908.340319299078
1603285200,1924.928,1931.401,1920.214,1925.074,1916.2993190389445,1909.4199116023633
1603299600,1925.074,1926.272,1921.675,1924.456,1918.1616201853383,1910.3899818215657
1603314000,1924.456,1925.94,1919.656,1921.428,1918.9172436205638,1911.102112026626
1603328400,1921.428,1922.334,1910.918,1913.642,1917.9098374624898,1911.2659757668437
1603342800,1913.642,1920.484,1913.6,1917.094,1917.763337622325,1911.6419773302732
1603357200,1917.094,1918.896,1902.408,1905.784,1916.7485504117997,1911.2640433089653
1603371600,1905.784,1908.059,1894.775,1900.615,1912.9374503815377,1910.577008256774
1603386000,1900.615,1905.666,1899.957,1904.014,1910.9233562975876,1910.1535883692402
1603400400,1904.014,1907.534,1901.438,1903.246,1909.8296908039968,1909.7079375067085
1603414800,1903.246,1907.844,1901.772,1905.898,1908.924586942302,1909.4621350869209
1603429200,1905.898,1912.232,1902.829,1911.062,1908.7068849210125,1909.5653521780873
1603443600,1911.062,1914.359,1908.45,1910.326,1909.0613865302669,1909.6144262311138
1603458000,1910.326,1911.67,1894.483,1901.069,1907.000177601282,1909.0631084097517
1603472400,1901.069,1905.584,1900.832,1902.04,1906.0174114957997,1908.6100046413806
1603659600,1902.04,1904.094,1891.508,1900.251,1904.5027129324649,1908.070714019356
1603674000,1900.251,1902.518,1896.52,1897.616,1903.0333077359223,1907.396216340688
1603688400,1897.616,1902.172,1894.961,1898.506,1901.974166522224,1906.8226539961274
1603702800,1898.506,1906.253,1897.756,1901.736,1902.2806020047246,1906.4944827705708
1603717200,1901.736,1908.594,1898.962,1904.144,1902.7908995079738,1906.3428387208567
1603731600,1904.144,1905.141,1900.382,1902.272,1902.772292795615,1906.0802039646724
1603746000,1902.272,1905.514,1901.548,1905.208,1902.8928149102833,1906.023932741145
1603760400,1905.208,1910.455,1905.208,1907.776,1904.0450100588507,1906.1369693384904
1603774800,1907.776,1910.432,1900.28,1901.349,1904.3519037698481,1905.8280680908458
1603789200,1901.349,1905.901,1897.914,1905.816,1903.98780636525,1905.8272895043397
1603803600,1905.816,1911.354,1902.13,1909.329,1904.8640354489182,1906.0532063105113
1603818000,1909.329,1911.107,1906.446,1907.78,1905.6095476858093,1906.1646123549945
1603832400,1907.78,1908.52,1902.513,1906.785,1905.6223917461382,1906.2046373643498
1603846800,1906.785,1908.849,1904.577,1908.216,1905.9343215309673,1906.334402695682
1603861200,1908.216,1910.826,1902.07,1904.132,1905.9883327252376,1906.1923121991863
1603875600,1904.132,1904.312,1876.75,1882.423,1902.745859639617,1904.6588081863356
1603890000,1882.423,1884.287,1869.46,1880.733,1896.9659950577927,1903.115207658185
1603904400,1880.733,1881.7,1875.165,1877.246,1892.5260895924084,1901.4462265189472
1603918800,1877.246,1880.224,1876.122,1878.398,1890.0170088640614,1899.959244162886
1603933200,1878.398,1882.647,1875.954,1881.994,1887.7388214045836,1898.8001961523773
1603947600,1881.994,1885.054,1877.27,1877.662,1886.1710642355238,1897.4364415619013
1603962000,1877.662,1881.825,1862.578,1864.27,1882.9949573443002,1895.296671138553
1603976400,1864.27,1876.78,1860.08,1868.401,1880.0443732058436,1893.5614665489688
1603990800,1868.401,1871.574,1865.697,1867.959,1877.3558644572263,1891.9096945135516
1604005200,1867.959,1869.367,1865.21,1867.213,1875.5669595598433,1890.316359383645
1604019600,1867.213,1878.138,1864.396,1873.683,1875.3869357388144,1889.24323942341
1604034000,1873.683,1875.272,1866.73,1869.538,1874.1688338763106,1887.9719336541577
1604048400,1869.538,1889.584,1869.228,1887.488,1875.4469128204673,1887.940712128083
1604062800,1887.488,1889.756,1874.804,1881.698,1876.8407181239766,1887.5379565069165
1604077200,1881.698,1881.698,1877.29,1878.952,1877.3616651201698,1886.984023829051
1604268000,1878.952,1882.504,1873.504,1881.298,1877.4840199595792,1886.6171835820155
1604282400,1881.298,1885.645,1879.894,1884.24,1878.7265635638291,1886.463816899305
1604296800,1884.24,1890.602,1880.953,1887.064,1880.2520242138387,1886.5025383896723
1604311200,1887.064,1893.136,1886.362,1889.566,1882.2601024773535,1886.7001810742095
1604325600,1889.566,1895.002,1885.872,1893.644,1884.6105853751944,1887.1481693920025
1604340000,1893.644,1896.084,1891.338,1895.774,1886.962553185854,1887.7046745925184
1604354400,1895.774,1898.082,1891.866,1897.678,1888.496541426934,1888.348114941388
1604368800,1897.678,1898.545,1890.767,1892.15,1889.5737013743958,1888.5933978483954
1604383200,1892.15,1900.882,1887.096,1899.3,1890.8495749764045,1889.2841463743055
1604397600,1899.3,1908.064,1897,1906.758,1893.236995947993,1890.4114917695115
1604412000,1906.758,1910.588,1899.85,1909.107,1896.2589145163915,1891.6176535908332
1604426400,1909.107,1910.633,1904.44,1909.81,1898.863148870538,1892.7913533591666
1604440800,1909.81,1916.484,1882.212,1901.66,1899.9953684603922,1893.363524110188
1604455200,1901.66,1904.242,1883.225,1896.556,1899.203845203341,1893.5694902966277
1604469600,1896.556,1901.276,1887.948,1890.581,1897.9068505830014,1893.3766844710387
1604484000,1890.581,1912.318,1887.103,1905.978,1898.8848357462318,1894.1896725696813
1604498400,1905.978,1909.748,1893.321,1894.628,1899.1872087796928,1894.2179517587342
1604512800,1894.628,1905.955,1893.296,1903.015,1899.7573811347117,1894.7855032581708
1604527200,1903.015,1909.817,1902.332,1907.437,1900.856086619935,1895.6017288544178
1604541600,1907.437,1910.588,1903.191,1909.617,1902.5180879640359,1896.5059398960684
1604556000,1909.617,1919.248,1907.434,1917.292,1905.2688802889063,1897.846976031806
1604570400,1917.292,1933.003,1914.727,1931.738,1909.7908809584383,1900.0334937071734
1604584800,1931.738,1952.786,1927.004,1947.674,1917.676384679033,1903.1070747583235
1604599200,1947.674,1952.577,1944.987,1949.632,1925.0054583449335,1906.1086828384316
1604613600,1949.632,1949.632,1938.63,1944.257,1928.5033771130402,1908.5698645907908
1604628000,1944.257,1945.878,1935.722,1939.033,1930.9692100925568,1910.5352281655785
1604642400,1939.033,1950.794,1936.976,1948.371,1934.459679201094,1912.976245703283
1604656800,1948.371,1960.345,1946.429,1958.78,1939.0353970673423,1915.9313266256518
1604671200,1958.78,1960.386,1941.32,1951.722,1941.3375810460043,1918.2404023272227
1604685600,1951.722,1955.318,1950.136,1951.193,1943.901683872699,1920.3663763706277
1604872800,1951.193,1959.904,1951.193,1955.793,1946.1165272723729,1922.6519649918775
1604887200,1955.793,1965.572,1954.816,1961.944,1949.555860778186,1925.1869349924016
1604901600,1961.944,1963.266,1953.625,1958.686,1951.5733980440682,1927.3481649928917
1604916000,1958.686,1960.481,1868.946,1880.768,1944.240714632376,1924.3429930578664
1604930400,1880.768,1885.895,1850.53,1862.27,1924.8113407945261,1920.3382838283267
1604944800,1862.27,1869.786,1855.498,1861.914,1910.541827774889,1916.5689751942411
1604959200,1861.914,1875.099,1860.146,1874.364,1903.753125427202,1913.8460735688063
1604973600,1874.364,1884.961,1874.144,1881.606,1898.4367894517577,1911.7660688224316
1604988000,1881.606,1890.513,1875.239,1878.912,1895.2526746551823,1909.646451479049
1605002400,1878.912,1883.566,1867.524,1877.59,1890.8961514473326,1907.5782933191103
1605016800,1877.59,1885.372,1876.05,1881.905,1888.8031001350494,1905.9219518146517
1605031200,1881.905,1882.557,1872.074,1877.281,1885.835361706575,1904.074148471771
1605045600,1877.281,1881.656,1874.462,1879.748,1884.5203979276175,1902.5047195381082
1605060000,1879.748,1883.368,1878.387,1882.093,1883.7890112522002,1901.1878344066174
1605074400,1882.093,1884.473,1874.636,1881.31,1882.8757645960054,1899.9053934771582
1605088800,1881.31,1881.987,1858.362,1858.64,1879.8938715169738,1897.243110027019
1605103200,1858.64,1867.874,1856.448,1862.438,1875.9161630459912,1894.997619057534
1605117600,1862.438,1866.102,1862.016,1865.42,1873.2252283936496,1893.0893855699512
1605132000,1865.42,1871.541,1862.787,1871.069,1872.183407649717,1891.6687155331801
1605146400,1871.069,1872.731,1868.344,1870.138,1871.7378399905356,1890.2796371116847
1605160800,1870.138,1873.006,1863.318,1870.885,1871.1447125840625,1889.0283702012534
1605175200,1870.885,1879.874,1867.321,1877.074,1871.3224461762843,1888.25712051085
1605189600,1877.074,1883.878,1874.772,1877.473,1873.1414957321042,1887.5613708004726
1605204000,1877.473,1878.026,1874.154,1876.974,1874.009432722048,1886.8783146197968
1605218400,1876.974,1882.008,1874.198,1879.236,1874.6888230894574,1886.3852620636808
1605232800,1879.236,1880.878,1876.17,1879.664,1875.536174211019,1885.9516322531208
1605247200,1879.664,1880.864,1875.965,1880.542,1876.4469381120123,1885.6026237206613
1605261600,1880.542,1895.504,1877.396,1894.85,1878.496488121875,1886.199228641909
1605276000,1894.85,1896.882,1887.822,1890.602,1881.4811901703674,1886.4832784069472
1605290400,1890.602,1890.855,1884.743,1889.565,1882.9147461193495,1886.6820991548861
1605477600,1889.565,1898.424,1886.994,1896.454,1884.6153800511838,1887.3125443707
1605492000,1896.454,1899.112,1891.18,1892.07,1886.9622686175856,1887.619476991945
1605506400,1892.07,1895.268,1887.559,1894.336,1888.3112443811394,1888.0528010569808
1605520800,1894.336,1894.435,1864.541,1886.113,1886.5879551316502,1887.9276526016918
1605535200,1886.113,1896.022,1885.228,1889.408,1887.5622386577768,1888.0231588854535
1605549600,1889.408,1889.844,1885.181,1888.839,1887.5321652264656,1888.0757937960695
1605564000,1888.839,1891.596,1887.052,1888.845,1887.81201355135,1888.1254200027747
1605578400,1888.845,1892.502,1884.891,1886.95,1888.1360849148125,1888.0495864542086
1605592800,1886.95,1892.753,1884.339,1890.277,1888.4354812057695,1888.193290553937
1605607200,1890.277,1893.536,1885.974,1891.303,1888.5590175239088,1888.3939169698122
1605621600,1891.303,1892.393,1884.739,1886.937,1888.4172652439172,1888.2999223265986
1605636000,1886.937,1888.012,1876.988,1880.388,1887.2396076569812,1887.7894757248825
1605650400,1880.388,1883.272,1876.485,1878.998,1886.0909029957406,1887.222283742632
1605664800,1878.998,1881.504,1875.78,1879.806,1884.4591155888502,1886.7438138237526
1605679200,1879.806,1884.782,1876.52,1879.532,1883.74170894955,1886.2785355125427
1605693600,1879.532,1879.996,1863.772,1875.992,1881.3065482620825,1885.6148880601206
1605708000,1875.992,1884.856,1874.708,1875.348,1880.5969475143,1884.9525081852742
1605722400,1875.348,1876.176,1869.062,1872.464,1878.7033964672828,1884.1467979797726
1605736800,1872.464,1874.116,1868.576,1870.408,1877.2017957920366,1883.2604239165614
1605751200,1870.408,1871.734,1858.24,1862.53,1874.794666568045,1881.9229772122671
1605765600,1862.53,1865.756,1855.249,1861.535,1871.674976745427,1880.6076238437338
1605780000,1861.535,1865.078,1852.792,1860.728,1869.2617932342444,1879.3250674667188
1605794400,1860.728,1863.936,1855.933,1862.896,1867.2048884871158,1878.2651276301563
1605808800,1862.896,1867.788,1862.68,1866.12,1866.8353781950336,1877.4815710088558
1605823200,1866.12,1867.714,1860.967,1865.055,1866.2911957570634,1876.6798567502199
1605837600,1865.055,1869.327,1862.25,1869.063,1866.3664399144704,1876.1884466373024
1605852000,1869.063,1869.861,1861.06,1867.15,1866.5104248686782,1875.605321047799
1605866400,1867.15,1868.78,1863.559,1867.497,1866.5527531821622,1875.0822035608442
1605880800,1867.497,1879.818,1867.457,1872.396,1868.2320370142454,1874.9089001053057
1605895200,1872.396,1874.848,1869.997,1870.987,1869.2971266787356,1874.6558742920602
1606082400,1870.987,1876.024,1868.925,1873.286,1869.9646716312873,1874.5674953054756
1606096800,1873.286,1874.782,1870.588,1873.749,1870.7854424079674,1874.5146891567354
1606111200,1873.749,1876.139,1866.797,1869.038,1870.9749352876108,1874.1613543724297
1606125600,1869.038,1869.888,1862.622,1867.074,1870.0431613933595,1873.7041057032407
1606140000,1867.074,1868.224,1831.073,1839.82,1862.744950258258,1871.5180343675477
1606154400,1839.82,1841.132,1835.556,1837.828,1856.9155409889013,1869.3444837631898
1606168800,1837.828,1839.038,1826.342,1827.937,1852.5172553179923,1866.6730331978226
1606183200,1827.937,1829.158,1821.373,1826.585,1846.0559443981945,1864.0867084753825
1606197600,1826.585,1833.064,1823.669,1825.68,1841.5020423465187,1861.6088563156804
1606212000,1825.68,1826.103,1804.531,1805.889,1834.0481429646843,1858.0140268759592
1606226400,1805.889,1808.694,1800.424,1805.06,1827.2178611316958,1854.597638045252
1606240800,1805.06,1808.787,1803.584,1807.459,1822.3138331094658,1851.5564355907197
1606255200,1807.459,1812.17,1805.39,1810.685,1819.8817532713492,1848.9195687784152
1606269600,1810.685,1811.239,1801.806,1804.278,1816.5019181756704,1846.0394675669045
1606284000,1804.278,1815.235,1803.724,1813.388,1815.0339024117552,1843.9329212722655
1606298400,1813.388,1816.763,1806.636,1814.289,1814.417866001627,1842.020410222442
1606312800,1814.289,1817.771,1808.673,1808.718,1813.5242034923913,1839.8718676274457
1606327200,1808.718,1809.516,1804.334,1807.846,1812.0360688087246,1837.8056826192235
1606341600,1807.846,1812.757,1806.744,1811.249,1811.6056022347686,1836.092348256693
1606356000,1811.249,1812.182,1806.862,1808.529,1811.3040629246216,1834.314067724003
1606370400,1808.529,1818.336,1808.529,1814.048,1812.0351779931254,1833.0065794837449
1606384800,1814.048,1815.297,1811.159,1814.156,1812.5199478324325,1831.7904130654388
1606399200,1814.156,1814.402,1805.857,1810.474,1811.7510640005703,1830.415160609604
1606428000,1810.474,1813.868,1808.596,1809.752,1811.5630411167772,1829.0820534735005
1606442400,1809.752,1811.151,1802.932,1810.188,1810.9991490113548,1827.8630822816617
1606456800,1810.188,1811.505,1807.042,1808.46,1810.5757679358674,1826.6112705215546
1606471200,1808.46,1809.806,1774.892,1778.59,1807.8739167073065,1823.513124036293
1606485600,1778.59,1788.718,1774.41,1787.998,1802.2168148755259,1821.221825711371
1606500000,1787.998,1788.406,1785.946,1786.92,1801.229923593234,1819.0088046977341
1606687200,1786.92,1789.937,1781.024,1783.044,1798.1524419628538,1816.6884947172352
1606701600,1783.044,1783.044,1764.57,1770.697,1791.4870451456213,1813.7213015096718
1606716000,1770.697,1783.914,1768.918,1774.166,1787.9408475472028,1811.1693465735639
1606730400,1774.166,1775.528,1764.668,1772.666,1783.8218595657634,1808.6852596978501
1606744800,1772.666,1784.534,1769.596,1778.038,1782.4206221055424,1806.7080171366986
1606759200,1778.038,1781.524,1775.52,1776.881,1781.4798638790348,1804.7836934504599
1606773600,1776.881,1780.802,1775.897,1779.053,1780.9828891324823,1803.1236487117205
1606788000,1779.053,1788.37,1779.004,1787.212,1781.9129112478342,1802.0970907303192
1606802400,1787.212,1795.231,1784.778,1794.988,1784.2283619021975,1801.63843971546
1606816800,1794.988,1813.43,1794.864,1812.914,1789.5842036754423,1802.3658952176884
1606831200,1812.914,1815.27,1805.046,1813.051,1794.5591533942059,1803.0552568165472
1606845600,1813.051,1817.362,1812.866,1815.137,1799.2264308486838,1803.8347241187055
1606860000,1815.137,1815.66,1810.724,1813.106,1801.7171724335722,1804.4328709497568
1606874400,1813.106,1814.375,1807.543,1810.078,1803.6046998259806,1804.797072823966
1606888800,1810.078,1827.318,1809.939,1825.154,1807.4795009421762,1806.1104229643552
1606903200,1825.154,1832.518,1812.782,1815.869,1811.020695286716,1806.740008579558
1606917600,1815.869,1829.577,1813.906,1826.058,1814.2218009629275,1807.9863306066832
1606932000,1826.058,1831.795,1825.561,1830.705,1817.7997571932424,1809.4520512127035
1606946400,1830.705,1831.841,1826.224,1826.572,1819.7662777411294,1810.5565640376904
1606960800,1826.572,1837.45,1826.492,1834.478,1823.0965417884636,1812.0998824868716
1606975200,1834.478,1843.586,1830.702,1837.896,1826.7563468580427,1813.7641481328799
1606989600,1837.896,1843.984,1834.859,1836.289,1829.8181824973153,1815.2173643823714
1607004000,1836.289,1843.361,1823.772,1837.931,1830.793936587131,1816.68276022867
1607018400,1837.931,1842.36,1835.44,1840.936,1833.0422425686936,1818.2474853752076
1607032800,1840.936,1842.778,1838.074,1839.448,1834.3405948779118,1819.615260512291
1607047200,1839.448,1844.835,1838.072,1838.668,1836.0158405946854,1820.844469511498
1607061600,1838.668,1844.291,1837.912,1842.308,1837.3350385921378,1822.2292134139818
1607076000,1842.308,1847.976,1833.318,1837.82,1837.994428826725,1823.2350706130799
1607090400,1837.82,1848.202,1829.276,1834.238,1837.404341834127,1823.9449370251393
1607104800,1834.238,1839.246,1833.765,1838.79,1837.3265401293347,1824.9026830235175
1607292000,1838.79,1839.497,1833.113,1837.762,1837.223003833854,1825.732316376839
1607306400,1837.762,1842.274,1836.201,1842.108,1837.790623222008,1826.7888120944622
1607320800,1842.108,1842.537,1822.253,1831.908,1836.927576207888,1827.1190822819162
1607335200,1831.908,1840.269,1827.643,1839.422,1836.2663683834924,1827.9128189088894
1607349600,1839.422,1868.576,1838.1,1865.508,1842.51775747454,1830.3383144631546
1607364000,1865.508,1865.644,1858.099,1862.424,1847.092323061793,1832.4083586913382
1607378400,1862.424,1866.52,1856.95,1863.988,1850.6976139356527,1834.4457549048002
1607392800,1863.988,1871.878,1863.657,1867.466,1854.9231618295876,1836.5760932980388
1607407200,1867.466,1869.769,1861.389,1864.632,1857.396736496509,1838.3861517949395
1607421600,1864.632,1872.712,1860.352,1864.852,1858.9343363583364,1840.0936258726854
1607436000,1864.852,1875.306,1862.155,1872.926,1861.4945570245407,1842.2118435583186
1607450400,1872.926,1873.404,1869.14,1870.434,1863.6722872624166,1844.0326278448788
1607464800,1870.434,1870.62,1865.49,1867.442,1864.538502972142,1845.5429099194027
1607479200,1867.442,1868.589,1855.698,1859.196,1863.8514358445987,1846.4237544407315
1607493600,1859.196,1866.277,1858.108,1861.002,1863.3310132152963,1847.3642864122971
1607508000,1861.002,1864.198,1851.636,1859.108,1861.8819971369658,1848.1219453534393
1607522400,1859.108,1859.242,1837.643,1841.954,1857.524757714259,1847.724013395153
1607536800,1841.954,1841.998,1825.579,1840.086,1852.1898644025407,1847.2312383374012
1607551200,1840.086,1840.089,1833.805,1839.571,1849.390610617756,1846.7370294124075
1607565600,1839.571,1842.52,1838.104,1839.461,1847.12173866359,1846.267608159994
1607580000,1839.461,1840.156,1828.77,1831.996,1844.1502742804144,1845.346859246446
1607594400,1831.996,1846.838,1830.868,1845.545,1842.8190574153978,1845.3596425208689
1607608800,1845.545,1850.015,1830.548,1830.729,1841.5620055416389,1844.4157301001676
1607623200,1830.729,1837.013,1830.282,1836.693,1840.1432228476622,1843.9174894485438
1607637600,1836.693,1840.402,1835.539,1840.202,1839.7840776083929,1843.6777804518636
1607652000,1840.202,1840.75,1834.338,1834.784,1839.1214267774546,1843.1039881646466
1607666400,1834.784,1837.774,1831.614,1837.062,1838.045754024635,1842.714182476605
1607680800,1837.062,1841.08,1824.184,1840.106,1837.3888892448554,1842.5459126394046
1607695200,1840.106,1847.751,1834.956,1842.052,1838.619552631711,1842.5140473078302
1607709600,1842.052,1842.658,1837.972,1839.303,1838.8365991665692,1842.3068829653896
1607896800,1839.303,1839.624,1834.392,1835.416,1838.3834287225488,1841.8623098708483
1607911200,1835.416,1837.663,1832.997,1834.516,1837.8188408496537,1841.3883543953098
1607925600,1834.516,1835.175,1825.552,1829.083,1836.2038095386938,1840.5944605633542
1607940000,1829.083,1834.424,1819.418,1832.711,1834.1265374737955,1840.0858502044282
1607954400,1832.711,1839.104,1822.282,1828.942,1832.7975541920578,1839.366892126723
1607968800,1828.942,1830.371,1824.587,1827.059,1831.465732387799,1838.5728345701602
1607983200,1827.059,1829.964,1825.568,1829.796,1830.8472083248641,1838.006587178537
1607997600,1829.796,1840.915,1829.209,1838.645,1831.9112127815374,1838.0477751025023
1608012000,1838.645,1847.604,1837.92,1845.706,1834.6461641233263,1838.5418541281474
1608026400,1845.706,1855.442,1842.494,1852.88,1837.562010303296,1839.4668957972992
1608040800,1852.88,1854.469,1844.69,1850.489,1840.425305186699,1840.1779992942477
1608055200,1850.489,1854.748,1850.489,1853.45,1843.3788584295903,1841.034257404296
1608069600,1853.45,1854.316,1851.036,1851.912,1844.9623691127952,1841.7360472491803
1608084000,1851.912,1858.392,1851.872,1855.532,1847.7257740045618,1842.626108716975
1608098400,1855.532,1865.426,1853.204,1865.078,1850.5782818665957,1844.074617832009
1608112800,1865.078,1865.65,1849.472,1851.859,1852.422084213448,1844.5768360363954
1608127200,1851.859,1858.897,1849.512,1854.99,1853.1101301005301,1845.2486530663055
1608141600,1854.99,1865.532,1844.844,1864.552,1855.1319047359323,1846.4940302878342
1608156000,1864.552,1867.58,1862.587,1864.568,1856.9013815113508,1847.6600928499095
1608170400,1864.568,1870.476,1862.129,1869.59,1859.206377973787,1849.0749255692701
1608184800,1869.59,1883.222,1868.444,1878.774,1863.0720443884634,1850.9909948873817
1608199200,1878.774,1890.12,1872.06,1887.96,1867.4670043357073,1853.3760919914216
1608213600,1887.96,1896.318,1883.68,1887.508,1872.4472004443467,1855.5781505726202
1608228000,1887.508,1889.074,1882.692,1885.546,1875.3106583991896,1857.5115602130963
1608242400,1885.546,1886.127,1878.616,1880.065,1876.5337116477403,1858.9666208445094
1608256800,1880.065,1886.794,1879.102,1882.836,1878.0217040521281,1860.5065807900248
1608271200,1882.836,1883.446,1877.494,1879.69,1878.7801519269117,1861.7442207390554
1608285600,1879.69,1889.722,1878.095,1885.294,1879.9175515673362,1863.2635613365358
1608300000,1885.294,1888.337,1877.678,1884.232,1880.9192294209847,1864.6163638309529
1608314400,1884.232,1884.852,1878.546,1881.479,1880.946415267334,1865.704275841859
1608501600,1881.479,1899.514,1881.479,1896.908,1882.5807882902557,1867.7174193359326
1608516000,1896.908,1903.093,1893.344,1902.858,1886.4305082447722,1869.984553572324
1608530400,1902.858,1906.809,1880.002,1886.642,1888.2011420745937,1871.0592275354
1608544800,1886.642,1886.642,1855.148,1882.28,1885.818321302559,1871.7831483395678
1608559200,1882.28,1885.854,1874.64,1878.088,1884.2572199259089,1872.1899129628214
1608573600,1878.088,1879.921,1874.034,1876.848,1882.5416728979817,1872.4904347071554
1608588000,1876.848,1882.95,1875.889,1881.712,1882.1070671111704,1873.085374403468
1608602400,1881.712,1884.336,1874.575,1876.116,1881.612037100895,1873.2808986355024
1608616800,1876.116,1878.876,1866.794,1872.186,1879.086485780787,1873.2102600138571
1608631200,1872.186,1879.058,1870.32,1878.88,1877.9999366073114,1873.5760496903824
1608645600,1878.88,1881.56,1860.828,1867.782,1875.458692055249,1873.2022400329383
1608660000,1867.782,1867.989,1859.032,1860.254,1872.334125785476,1872.3668697082326
1608674400,1860.254,1867.588,1860.254,1866.124,1870.993838735926,1871.9641039206047
1608688800,1866.124,1868.036,1861.892,1866.588,1869.8423775604283,1871.617258506372
1608703200,1866.588,1872.45,1863.238,1868.764,1869.3422971034956,1871.4331773124127
1608717600,1868.764,1870.59,1857.132,1868.712,1868.386929106818,1871.2576174858054
1608732000,1868.712,1878.611,1866.668,1873.084,1869.6841182535095,1871.3754486157534
1608746400,1873.084,1874.529,1869.956,1873.37,1870.4110868453024,1871.5041293502209
1608760800,1873.37,1877.646,1871.122,1876.514,1871.1116225393603,1871.827346811497
1608775200,1876.514,1879.871,1873.966,1875.86,1872.2906696623697,1872.0875179849488
1608789600,1875.86,1880.703,1874.906,1878.098,1873.6054760568202,1872.4752910181778
1608804000,1878.098,1878.12,1871.242,1873.948,1873.8030443562666,1872.570304500876
1608818400,1873.948,1879.97,1869.582,1879.684,1874.8649865778305,1873.0292525975938
1608832800,1879.684,1883.725,1878.975,1879.555,1875.1675680889382,1873.4502685590394
1609106400,1879.555,1899.056,1879.555,1898.396,1878.145303954923,1875.0596705874884
1609120800,1898.396,1900.296,1887.564,1890.362,1881.8877612686035,1876.04691764636
1609135200,1890.362,1890.714,1877.266,1885.616,1882.6849866129942,1876.6642777982079
1609149600,1885.616,1888.117,1869.309,1887.862,1881.9248905684062,1877.3867114886461
1609164000,1887.862,1896.552,1875.769,1876.654,1882.0414660913102,1877.3394397797013
1609178400,1876.654,1879.198,1871.198,1873.694,1880.3479429536826,1877.1042501164948
1609192800,1873.694,1882.832,1873.378,1878.526,1879.9272691986628,1877.1959759154306
1609207200,1878.526,1882.07,1875.236,1877.019,1879.4797151468126,1877.184558114435
1609221600,1877.019,1883.596,1875.644,1881.958,1879.5107877186904,1877.492522107052
1609236000,1881.958,1883.052,1874.342,1879.854,1879.2496715683378,1877.6448755195004
1609250400,1879.854,1886.44,1871.868,1879.154,1879.2996873449827,1877.7422383892101
1609264800,1879.154,1880.02,1876.725,1878.349,1879.1230890743652,1877.7813842995836
1609279200,1878.349,1884.34,1877.045,1883.148,1879.4098102592961,1878.1276175705782
1609293600,1883.148,1886.174,1881.5,1881.766,1880.4103040472337,1878.3623519208634
1609308000,1881.766,1882.537,1877.661,1878.378,1880.1526943088804,1878.363361474356
1609322400,1878.378,1883.877,1876.199,1883.512,1880.2371179880904,1878.695531701817
1609336800,1883.512,1889.114,1879.173,1888.924,1881.8817628508011,1879.3554328823448
1609351200,1888.924,1894.581,1888.473,1894.508,1884.3062600946569,1880.3330178576773
1609365600,1894.508,1899.9,1892.972,1896.912,1886.43073040343,1881.402629608795
1609380000,1896.912,1898.568,1885.528,1890.315,1887.246599928392,1881.9776212469374
1609394400,1890.315,1896.161,1886.074,1894.731,1888.4602744344234,1882.800419876167
1609408800,1894.731,1898.879,1891.266,1898.262,1890.0036359089327,1883.7979411744789
1609423200,1898.262,1900.439,1891.924,1894.526,1891.318015955572,1884.4900740019318
1609437600,1894.526,1901.026,1890.472,1898.391,1892.7911963789377,1885.386907937291
1609711200,1898.391,1918.835,1898.391,1916.792,1896.7478009629053,1887.4130429090787
1609725600,1916.792,1925.354,1915.698,1921.791,1902.7519268331146,1889.6309756246221
1609740000,1921.791,1935.262,1921.564,1932.362,1908.7641149648487,1892.3878159069045
1609754400,1932.362,1942.217,1928.083,1939.942,1914.898133370495,1895.4558277838785
1609768800,1939.942,1944.518,1929.416,1937.168,1920.8501313780814,1898.1469356687896
1609783200,1937.168,1944.254,1936.41,1942.887,1926.0960940219236,1901.0333914320936
1609797600,1942.887,1945.738,1934.443,1937.523,1928.483716327102,1903.3875597267972
1609812000,1937.523,1944.024,1936.781,1938.511,1931.1094691507276,1905.6535881315199
