entry_time,exit_time,direction,entry,sl,exit,pnl_usd,outcome,t1_hit
2024-11-14 12:45:00+00:00,2024-11-14 13:05:00+00:00,SHORT,2550.92,2553.43,2553.43,-75.0,SL,False
2024-11-18 11:40:00+00:00,2024-11-18 11:45:00+00:00,LONG,2591.82,2590.16,2591.82,0.0,BE,False
2024-11-18 12:30:00+00:00,2024-11-18 12:35:00+00:00,LONG,2591.66,2590.16,2591.66,56.25,BE,True
2024-11-18 17:45:00+00:00,2024-11-18 18:00:00+00:00,LONG,2610.48,2609.41,2609.41,-75.0,SL,False
2024-11-21 13:05:00+00:00,2024-11-21 13:30:00+00:00,LONG,2666.35,2662.51,2662.51,-75.0,SL,False
2024-11-29 13:00:00+00:00,2024-11-29 13:15:00+00:00,LONG,2660.73,2658.87,2658.87,-75.0,SL,False
2024-11-29 13:45:00+00:00,2024-11-29 13:50:00+00:00,LONG,2659.09,2658.87,2658.87,-75.0,SL,False
2024-12-04 17:45:00+00:00,2024-12-04 18:40:00+00:00,LONG,2651.59,2649.85,2649.85,-75.0,SL,False
2024-12-05 12:35:00+00:00,2024-12-05 12:40:00+00:00,LONG,2648.54,2647.1,2648.54,56.25,BE,True
2024-12-09 12:55:00+00:00,2024-12-09 13:35:00+00:00,LONG,2656.11,2654.04,2660.25,131.25,T2,True
2024-12-11 08:20:00+00:00,2024-12-11 09:05:00+00:00,LONG,2692.89,2687.91,2687.91,-75.0,SL,False
2024-12-11 11:50:00+00:00,2024-12-11 15:40:00+00:00,LONG,2696.93,2687.91,2714.97,131.25,T2,True
2024-12-12 09:15:00+00:00,2024-12-12 09:25:00+00:00,LONG,2717.2,2714.65,2714.65,-75.0,SL,False
2024-12-16 12:30:00+00:00,2024-12-16 13:05:00+00:00,SHORT,2659.61,2662.83,2662.83,-75.0,SL,False
2024-12-16 13:20:00+00:00,2024-12-16 13:55:00+00:00,SHORT,2660.58,2662.83,2662.83,-75.0,SL,False
2024-12-16 17:25:00+00:00,2024-12-16 17:55:00+00:00,SHORT,2654.22,2655.28,2652.1,131.25,T2,True
2024-12-18 08:20:00+00:00,2024-12-18 08:35:00+00:00,SHORT,2643.68,2647.68,2647.68,-75.0,SL,False
2024-12-23 17:15:00+00:00,2024-12-23 17:25:00+00:00,SHORT,2613.22,2614.07,2614.07,-75.0,SL,False
2024-12-23 17:30:00+00:00,2024-12-23 17:50:00+00:00,SHORT,2613.04,2614.07,2610.98,131.25,T2,True
2025-01-03 10:40:00+00:00,2025-01-03 13:20:00+00:00,LONG,2655.12,2651.62,2651.62,-75.0,SL,False
2025-01-06 09:25:00+00:00,2025-01-06 11:10:00+00:00,SHORT,2633.12,2635.1,2635.1,-75.0,SL,False
2025-01-08 08:15:00+00:00,2025-01-08 08:25:00+00:00,LONG,2651.83,2650.67,2650.67,-75.0,SL,False
2025-01-08 08:30:00+00:00,2025-01-08 08:35:00+00:00,LONG,2651.24,2650.67,2652.38,131.25,T2,True
2025-01-08 08:55:00+00:00,2025-01-08 09:10:00+00:00,LONG,2651.8,2650.67,2654.06,131.25,T2,True
